t_mono,ax,ay,az,gx,gy,gz
104744.8454,0.24516625,-0.0588399,9.836069949999999,-0.005340707511102648,0.0012566370614359172,8.726646259971648e-05
104744.8554,0.29419949999999995,-0.0196133,9.757616749999999,0.0007504915783575617,-0.002722713633111154,-0.0033161255787892262
104744.8661,0.25497289999999995,-0.04903325,9.81645665,0.0070685834705770355,-0.003298672286269283,0.011728612573401895
104744.8770,0.20593965,-0.0196133,9.77723005,-0.004258603374866164,0.006649704450098395,-0.006789330790257942
104744.8872,0.3138128,-0.0392266,9.81645665,0.0018151424220741027,-0.003996803987067015,0.0010297442586766543
104744.8983,0.22555294999999997,-0.06864655,9.79684335,-0.000296705972839036,-0.0045204027626653135,0.004537856055185257
104744.9092,0.2353596,-0.06864655,9.836069949999999,-0.001361356816555577,0.006335545184739416,0.009756390518648303
104744.9192,0.3138128,0.00980665,9.79684335,-0.0024434609527920616,-0.004118977034706617,-0.0022689280275926286
104744.9294,0.25497289999999995,-0.00980665,9.77723005,0.0029321531433504737,-0.00022689280275926284,0.008883725892651137
104744.9402,0.34323275000000003,-0.04903325,9.7870367,0.005480333851262195,-0.0008552113334772215,0.007487462491055674
104744.9509,0.22555294999999997,-0.02941995,9.7870367,-0.0019024088846738192,-0.0033684854563490563,0.0045204027626653135
104744.9612,0.26477955,-0.0392266,9.7870367,-0.005323254218582705,0.004276056667386108,-0.0005410520681182421
104744.9714,0.24516625,-0.04903325,9.8654899,-0.009704030641088473,0.003490658503988659,-0.0004188790204786391
104744.9814,0.30400615,-0.06864655,9.7870367,-0.002234021442552742,0.0012217304763960308,-0.00020943951023931956
104744.9913,0.28439285,0.0,9.81645665,0.0004537856055185257,0.003961897402027128,0.0013788101090755204
104745.0018,0.30400615,-0.00980665,9.855683249999998,0.0003141592653589793,0.0062482787221397,-0.004223696789826277
104745.0131,0.28439285,-0.02941995,9.80665,0.0013788101090755204,0.0011519173063162576,-0.006998770300497262
104745.0237,0.28439285,0.00980665,9.7870367,0.005044001538263612,-0.004677482395344803,0.0033684854563490563
104745.0338,0.2745862,-0.0588399,9.7674234,-0.0005235987755982988,0.0029146998508305304,0.0016057029118347831
104745.0436,0.25497289999999995,-0.0392266,9.836069949999999,0.00471238898038469,0.0015707963267948964,-0.0009599310885968813
104745.0550,0.26477955,-0.00980665,9.8654899,0.0032114058236695662,0.0022689280275926286,0.0062482787221397
104745.0661,0.25497289999999995,-0.0196133,9.757616749999999,0.0035081117965086025,0.00815068760681352,-0.0136659280431156
104745.0769,0.2353596,-0.04903325,9.757616749999999,0.0012915436464758037,-0.0047298422729046335,0.0023038346126325153
104745.0879,0.2353596,-0.0392266,9.80665,-0.008237954069413234,-0.00736528944341607,-0.00034906585039886593
104745.0991,0.196133,-0.0392266,9.77723005,0.0019198621771937625,0.00013962634015954637,0.0024260076602721182
104745.1099,0.25497289999999995,-0.04903325,9.8654899,0.0008377580409572782,0.0045204027626653135,-0.0016057029118347831
104745.1200,0.29419949999999995,-0.0,9.79684335,0.007801621756414653,-0.005585053606381855,0.0034557519189487725
104745.1359,0.2353596,-0.04903325,9.81645665,-0.0012915436464758037,-0.002548180707911721,0.008779006137531478
104745.1410,0.3334261,-0.04903325,9.79684335,0.0022514747350726853,0.0050789081233034985,-0.010821041362364843
104745.1512,0.26477955,-0.0392266,9.80665,-0.0024434609527920616,0.003438298626428829,0.007958701389094143
104745.1614,0.29419949999999995,0.0392266,9.747810099999999,0.002670353755551324,0.0007504915783575617,0.0071907565182166375
104745.1712,0.20593965,-0.06864655,9.79684335,-0.0022514747350726853,-0.005288347633542819,-0.000890117918517108
104745.1812,0.2745862,-0.02941995,9.79684335,-0.0028797932657906437,0.0029845130209103037,0.0004014257279586958
